1987,37
1957,27
1903,23
1996,53
1961,32
1961,46
1926,29
1931,6
1972,31
1932,11
1902,14
1900,34
1983,41
1921,30
1934,17
1966,25
1901,6
1931,56
1932,37
1926,33
1932,23
1909,7
1963,24
1919,36
1921,40
1916,43
1955,27
1990,29
1933,24
1924,35
1950,22
1967,10
1918,41
1906,17
1938,42
1924,26
1919,20
1988,11
1977,47
1969,8
1995,44
1954,15
1998,37
1906,7
1956,53
1921,16
1999,16
1935,56
1906,33
1933,14
1904,43
1988,54
1977,9
1971,18
1963,9
1901,53
1995,51
1941,27
1989,20
1997,55
1917,47
1945,24
1966,60
1960,12
1993,29
1904,29
1952,41
1920,40
1987,59
1907,14
1946,19
1929,36
1941,23
1921,14
1957,13
1905,40
1906,16
1993,24
1919,59
1906,55
1944,33
1996,38
1994,9
1998,35
1916,52
1905,58
1900,48
1975,55
1956,25
1951,54
1902,59
1964,8
1938,15
1924,29
1928,19
1992,54
1980,6
1994,43
1979,42
1931,20
1975,22
1988,48
1944,25
1994,59
1947,16
1904,60
1908,8
1927,13
1949,33
1990,5
1938,22
1952,45
1974,48
1940,56
1916,42
1907,30
1938,9
1982,6
1990,16
1975,9
1908,8
1910,23
1908,53
1994,34
1965,12
1938,17
1912,44
1929,57
1919,20
1905,53
1917,14
1917,47
1974,54
1931,23
1940,11
1991,37
1984,39
1990,42
1986,60
1992,38
1939,45
1993,39
1918,22
1979,58
1917,27
1994,22
1996,8
1904,50
1945,6
1951,56
1990,21
1958,54
1964,25
1927,44
1988,45
1940,7
1915,31
1933,18
1982,19
1969,58
1986,42
1961,7
1984,5
1953,37
1928,47
1935,58
1943,24
1947,60
1996,53
1955,19
1986,43
1986,18
1977,20
1934,56
1933,43
1955,31
1921,39
1952,10
1980,11
1960,34
1911,41
1908,38
1967,7
1925,60
1938,50
1980,40
1968,16
1920,43
1986,38
1939,43
1932,60
1957,59
1940,42
1940,43
1907,35
1902,18
1982,5
1992,46
1911,10
1912,32
1990,12
1950,12
1927,9
1912,39
1928,22
1996,18
1971,59
1956,59
1954,30
1991,27
1913,19
1941,47
1952,30
1923,57
1960,31
1968,38
1961,37
1900,47
1985,18
1908,39
1915,30
1991,47
1947,42
1931,38
1909,50
1963,46
1955,12
1902,54
1928,60
1925,33
1966,32
1927,6
1994,51
1979,25
1995,46
1927,22
1927,26
1936,54
1943,58
1941,58
1920,51
1949,13
1917,18
1972,47
1983,23
1974,17
1992,14
1960,11
1915,53
1948,31
1932,54
1970,26
1992,49
1965,32
1943,21
1901,14
1947,21
1978,35
1975,6
1919,37
1940,28
1927,17
1999,18
1961,23
1963,59
1970,51
1926,27
1938,58
1990,30
1913,44
1998,15
1976,53
1945,36
1963,38
1996,34
1983,32
1944,20
1962,26
1973,33
1972,11
1918,57
1930,47
1938,7
1911,8
1902,9
1977,51
1938,5
1938,51
1930,43
1936,30
1939,7
1931,30
1977,5
1961,17
1978,21
1990,30
1907,45
1971,54
1925,29
1993,21
1993,58
1985,12
1982,13
1967,47
1936,57
1929,39
1971,38
1952,31
1990,51
1901,20
1945,53
1947,5
1989,58
1908,30
1923,45
1933,58
1922,41
1970,10
1918,30
1983,42
1979,50
1921,19
1921,15
1910,52
1914,38
1954,11
1969,19
1976,35
1921,56
1938,46
1942,54
1937,45
1920,8
1980,50
1984,37
1913,28
1940,28
1956,32
1919,58
1913,14
1978,24
1938,9
1950,49
1920,40
1942,43
1943,51
1975,52
1972,17
1984,41
1971,22
1968,44
1904,52
1924,19
1949,14
1916,26
1925,24
1945,56
1956,20
1982,10
1975,45
1964,54
1927,59
1981,30
1902,36
1913,56
1966,29
1954,18
1952,59
1963,60
1914,31
1991,8
1970,18
1975,51
1931,32
1994,57
1905,22
1971,9
1913,21
1936,55
1994,41
1941,38
1991,35
1932,39
1964,56
1929,32
1931,22
1996,41
1919,43
1967,7
1936,60
1919,39
1912,25
1976,10
1946,53
1974,32
1916,38
1901,10
1943,28
1970,19
1970,32
1921,26
1986,12
1929,59
1969,27
1995,18
1939,56
1971,34
1982,55
1956,24
1901,35
1974,6
1999,20
1944,40
1910,40
1984,41
1919,13
1920,16
1936,59
1962,41
1979,20
1961,43
1936,6
1917,56
1911,6
1985,54
1903,30
1986,49
1944,25
1951,9
1923,31
1969,49
1969,5
1992,9
1930,52
1943,14
1985,11
1996,21
1972,37
1990,39
1959,18
1930,9
1937,22
1961,43
1923,60
1951,12
1901,41
1922,40
1929,37
1937,47
1955,38
1906,36
1978,35
1947,55
1987,11
1973,60
1911,10
1972,47
1907,41
1905,15
1976,28
1941,29
1925,32
1952,48
1911,46
1992,14
1922,23
1927,20
1986,25
1981,45
1976,56
1941,60
1915,6
1955,47
1964,56
1939,51
1975,36
1938,17
1901,35
1934,27
1923,43
1969,35
1949,9
1935,48
1960,35
1982,48
1963,20
1918,56
1974,30
1971,55
1960,35
1925,34
1948,13
1912,26
1903,46
1918,13
1903,39
1948,48
1994,28
1992,14
1978,9
1944,41
1978,14
1933,7
1981,26
1942,29
1940,48
1902,54
1999,53
1951,23
1967,19
1951,40
1973,31
1955,22
1931,16
1918,9
1952,50
1987,53
1998,7
1911,17
1954,23
1963,46
1970,9
1989,49
1973,10
1927,42
1982,16
1984,7
1938,22
1934,43
1993,15
1998,32
1944,10
1971,32
1911,40
1953,45
1979,48
1997,8
1940,30
1935,7
1926,44
1908,46
1955,18
1926,55
1945,23
1977,20
1918,29
1908,30
1939,52
1997,41
1972,39
1939,23
1983,41
1995,22
1928,6
1911,31
1978,12
1968,55
1929,56
1966,60
1989,45
1915,43
1987,5
1954,60
1921,41
1995,53
1942,24
1998,56
1911,7
1989,56
1944,53
1920,60
1920,21
1963,19
1924,7
1948,10
1987,21
1971,41
1977,55
1977,30
1967,12
1943,16
1909,32
1945,11
1949,37
1988,34
1976,6
1949,10
1959,49
1965,40
1974,21
1921,55
1924,11
1948,53
1977,40
1996,25
1913,25
1986,53
1916,32
1963,55
1988,39
1912,28
1900,40
1935,17
1963,32
1969,53
1974,27
1974,36
1959,30
1966,42
1966,32
1964,19
1991,60
1923,29
1992,47
1936,12
1909,41
1977,41
1977,23
1952,17
1982,10
1985,42
1915,48
1940,29
1991,45
1943,46
1905,39
1911,12
1930,46
1927,16
1983,32
1938,57
1940,54
1935,15
1942,24
1955,49
1955,8
1919,32
1910,31
1902,44
1944,43
1932,23
1901,56
1902,50
1951,10
1929,41
1967,19
1909,43
1946,26
1904,17
1978,26
1993,53
1921,29
1900,19
1996,18
1972,36
1938,38
1938,20
1978,37
1975,10
1972,18
1944,10
1933,36
1998,27
1990,37
1979,19
1961,33
1956,39
1914,52
1985,57
1998,14
1915,36
1923,22
1917,9
1983,5
1978,51
1940,51
1964,41
1939,15
1944,59
1982,52
1968,15
1976,5
1926,48
1930,17
1954,52
1985,12
1927,31
1965,25
1953,52
1978,42
1926,45
1931,38
1955,40
1954,53
1932,11
1977,28
1948,47
1940,37
1925,5
1931,24
1957,8
1950,12
1943,49
1911,8
1921,18
1925,49
1966,6
1993,53
1978,60
1988,32
1950,48
1942,54
1944,6
1949,45
1992,24
1932,18
1977,25
1914,45
1909,40
1971,20
1980,8
1901,15
1987,24
1937,6
1963,60
1949,20
1925,19
1939,35
1997,30
1990,11
1960,18
1900,8
1992,39
1953,7
1908,27
1902,9
1915,21
1977,19
1905,42
1938,10
1964,60
1924,15
1901,20
1972,45
1981,37
1945,19
1980,45
1940,27
1953,22
1977,50
1913,7
1901,45
1900,14
1943,5
1928,25
1994,50
1935,44
1966,38
1997,44
1943,31
1964,43
1981,27
1948,28
1957,49
1957,51
1921,14
1988,38
1980,23
1932,16
1952,18
1919,45
1992,11
1964,54
1927,43
1925,58
1993,42
1928,49
1990,43
1954,42
1992,25
1973,57
1988,9
1974,9
1954,35
1924,60
1977,39
1966,25
1944,38
1926,24
1947,60
1911,12
1968,31
1945,21
1948,35
1907,56
1982,55
1917,25
1972,27
1928,43
1984,53
1951,44
1917,44
1914,16
1987,13
1999,18
1906,51
1962,55
1901,36
1996,34
1940,55
1948,45
1967,54
1917,45
1911,31
1976,30
1989,49
1907,12
1955,7
1936,42
1982,13
1941,37
1922,23
1950,42
1997,41
1990,28
1938,8
1900,28
1927,47
1980,36
1933,52
1935,50
1914,27
1993,49
1994,13
1950,6
1944,35
1905,37
1990,11
1922,41
1952,47
1969,32
1957,9
1961,51
1957,6
1956,42
1954,45
1959,37
1910,50
1980,54
1956,16
1967,57
1916,13
1949,40
1962,55
1947,29
1947,20
1952,40
1967,38
1988,26
1926,43
1939,45
1949,50
1905,52
1970,24
1926,36
1937,41
1933,53
1974,40
1949,40
1959,32
1987,18
1976,24
1954,5
1946,5
1999,33
1923,59
1902,13
1953,18
1910,10
1913,17
1977,17
1968,49
1974,46
1979,24
1901,21
1930,31
1919,57
1929,56
1904,44
1991,35
1969,8
1990,20
1991,43
1950,58
1910,25
1957,49
1951,58
1976,45
1983,29
1907,19
1915,34
1909,13
1990,18
1944,59
1933,12
1971,10
1979,5
1954,22
1915,55
1941,44
1955,17
1934,46
1997,56
1924,16
1938,37
1931,46
1957,25
1995,32
1946,54
1986,48
1957,20
1986,41
1984,11
1925,6
1907,41
1915,30
1921,51
1960,53
1923,24
1989,7
1953,12
1995,12
1987,36
1978,30
1959,60
1914,33
1902,40
1981,53
1978,27
1956,50
1967,27
1984,41
1949,6
1987,46
1936,37
1957,47
1984,54
1941,15
1957,23
1926,52
1972,31
1963,46
1901,46
1982,18
1987,51
1983,15
1931,17
1963,43
1964,45
1970,34
1933,41
1917,20
1972,28
1990,57
1998,25
1921,29
1931,27
1924,9
1968,57
1978,28
1923,11
1950,39
1967,37
1964,32
1908,52
1939,7
1980,7
1924,26
1982,26
1999,28
1945,51
1959,40
1967,57
1971,25
1969,58
1977,60
1904,18
1919,45
1941,7
1989,14
1932,42
1920,54
1970,18
1973,17
1946,33
1929,54
1962,39
1998,58
1957,17
1947,11
1906,21
1990,35
1955,24
1906,38
1966,43
1930,28
1943,22
1996,51
1958,28
1980,40
1973,32
1931,36
1920,15
1921,19
1919,6
1900,40
1914,11
1974,19
1904,47
1984,52
1950,37
1905,17
1970,48
1924,36
1919,12
1949,37
1908,16
1937,23
1967,41
1990,53
1969,30
1917,8
1972,33
1988,17
1923,44
1988,48
1935,16
1946,37
1980,10
1946,24
1962,26
1945,38
1985,43
1923,13
1921,19
1919,44
1991,22
1907,49
1929,24
1931,25
1916,18
1968,17
1907,40
1904,55
1941,29
1938,54
1972,22
1959,13
1971,46
1978,18
1905,22
1996,6
1946,10
1954,45
1997,13
1995,8
1971,43
1907,44
1905,16
1907,18
1970,51
1984,48
1925,56
1994,31
1962,9
1919,24
1984,37
1911,58
1944,22
1932,42
1965,30
1928,27
1976,32
1982,46
1969,27
1983,49
1938,15
1959,49
1951,13
1965,58
1909,44
1979,21
1999,34
1975,13
1911,28
1988,35
1906,50
1925,41
1969,34
1910,6
1971,55
1965,8
1993,53
1914,33
1948,56
1920,11
1953,11
1945,11
1983,24
1925,7
1923,51
1944,49
1914,10
1910,26
1987,34
1970,10
1979,51
1940,52
1915,17
1954,31
1951,6
1900,27
1955,28
1953,9
1980,46
1995,30
1916,8
1924,50
1984,27
1995,50
1995,54
1911,28
1920,35
1953,6
1913,36
1985,52
1922,31
1994,36
1942,56
1929,5
1951,8
1936,30
1934,56
1945,22
1982,48
1911,49
1901,22
1906,33
1901,54
1929,14
1951,23
1916,46
1935,14
1966,51
1900,11
1953,15
1997,43
1992,32
1963,48
1905,21
1942,57
1988,11
1928,26
1984,54
1909,51
1995,31
1945,28
1988,12
1996,43
1903,10
1928,12
1929,42
1929,53
1949,32
1934,31
1922,16
1932,22
1919,50
1919,38
1961,50
1912,35
1924,18
1996,30
1944,53
1912,11
1953,59
1983,27
1933,55
1971,9
1925,33
1918,29
1941,19
1932,30
1977,8
1974,10
1974,34
1958,20
1974,55
1910,16
1905,24
1910,50
1909,14
1909,45
1990,12
1919,41
1985,38
1914,23
1923,55
1938,37
1982,44
1953,9
1966,15
1966,12
1992,46
1944,27
1915,24
1978,52
1993,39
1943,36
1935,32
1999,56
1978,46
1918,53
1992,33
1910,35
1959,15
1951,14
1969,39
1994,23
1926,43
1958,57
1985,26
1975,16
1905,10
1953,11
1912,46
1917,60
1914,14
1976,28
1968,58
1954,30
1912,52
1932,14
1946,16
1922,7
1928,31
1910,54
1953,52
1986,24
1943,25
1963,11
1939,21
1914,20
1956,18
1904,35
1962,36
1914,40
1971,11
1972,11
1974,57
1997,19
1971,52
1961,53
1958,27
1948,49
1926,48
1959,6
1963,27
1929,21
1978,22
1997,31
1972,54
1980,30
1974,45
1936,8
1986,33
1950,33
1932,25
1919,28
1987,47
1985,26
1943,54
1932,21
1912,6
1998,53
1984,38
1970,21
1915,40
1987,14
1923,48
1975,50
1932,57
1969,24
1933,36
1964,44
1905,26
1901,13
1946,12
1962,35
1928,59
1919,26
1914,48
1980,47
1908,59
1910,41
1921,60
1946,56
1964,15
1910,42
1973,29
1916,11
1937,39
1955,29
1903,25
1948,49
1929,12
1940,5
1960,36
1900,32
1997,21
1929,39
1952,60
1948,38
1931,52
1922,16
1911,51
1916,7
1911,14
1950,56
1996,43
1920,47
1945,15
1917,40
1988,49
1976,29
1930,28
1940,46
1994,26
1922,48
1924,49
1991,20
1923,21
1988,10
1937,56
1999,21
1978,42
1962,28
1970,35
1911,47
1992,13
1913,25
1960,48
1912,56
1983,56
1916,48
1972,16
1974,51
1939,20
1976,55
1939,24
1971,23
1944,8
1935,8
1987,7
1998,13
1952,32
1929,13
1961,29
1932,14
1986,36
1937,9
1987,25
1905,48
1947,32
1939,33
1900,13
1943,24
1916,33
1951,17
1934,37
1940,32
1951,15
1968,17
1954,36
1930,38
1966,18
1941,56
1937,29
1945,60
1918,21
1924,20
1914,27
1961,9
1919,31
1905,52
1966,12
1903,56
1941,37
1971,20
1982,50
1909,38
1932,13
1970,18
1985,49
1915,59
1909,45
1961,54
1912,15
1968,43
1985,54
1903,59
1971,25
1945,57
1900,49
1904,51
1903,5
1945,17
1903,32
1954,28
1926,28
1908,26
1989,55
1949,32
1907,46
1995,13
1917,49
1974,55
1907,51
1976,32
1981,59
1957,7
1983,52
1977,22
1926,49
1987,14
1966,11
1920,51
1945,25
1982,47
1985,18
1946,22
1963,48
1951,22
1993,14
1932,37
1906,23
1909,59
1999,13
1951,13
1940,47
1980,21
1992,10
1940,18
1944,36
1923,9
1943,6
1933,10
1918,44
1936,52
1950,29
1923,6
1933,50
1914,47
1940,56
1962,57
1968,20
1967,6
1979,56
1964,49
1986,47
1917,20
1989,58
1970,8
1985,31
1931,30
1946,54
1982,22
1961,7
1918,17
1957,53
1955,48
1959,12
1911,50
1909,7
1910,58
1963,40
1964,18
1936,50
1994,23
1962,11
1955,44
1990,50
1991,54
1997,13
1912,22
1900,15
1985,36
1951,48
1956,32
1970,21
1988,11
1928,10
1966,35
1952,28
1999,49
1973,59
1939,10
1907,9
1941,23
1945,55
1934,29
1944,31
1980,55
1995,23
1900,10
1906,26
1972,40
1979,42
1914,41
1979,20
1982,8
1976,51
1911,55
1997,19
1982,17
1953,21
1927,20
1986,56
1998,51
1965,23
1907,38
1937,37
1949,41
1931,52
1978,41
1910,36
1961,11
1915,15
1953,8
1965,6
1954,54
1949,51
1948,56
1901,25
1949,8
1927,60
1905,57
1935,59
1975,33
1955,21
1908,17
1989,31
1922,39
1921,38
1934,22
1907,16
1956,60
1962,10
1961,16
1992,15
1903,5
1947,51
1968,44
1941,43
1945,9
1982,14
1909,44
1981,29
1910,54
1984,22
1918,17
1935,34
1974,45
1926,13
1905,39
1912,45
1909,25
1956,45
1947,46
1961,5
1916,42
1978,38
1942,20
1938,39
1923,6
1958,24
1962,8
1979,49
1934,18
1928,26
1912,11
1993,16
1949,50
1900,39
1901,15
1906,54
1980,21
1985,56
1947,54
1915,46
1905,51
1924,28
1923,35
1932,34
1978,21
1937,21
1943,29
1958,49
1913,25
1952,34
1950,26
1956,23
1917,53
1976,36
1952,6
1986,50
1945,41
1938,39
1962,6
1917,21
1961,33
1912,54
1911,33
1929,19
1936,42
1930,8
1906,40
1958,23
1934,53
1968,24
1954,60
1996,31
1904,59
1942,7
1901,17
1933,19
1979,40
1958,33
1981,9
1961,40
1962,56
1945,56
1941,46
1965,50
1961,50
1914,16
1960,59
1916,19
1901,13
1913,44
1936,25
1917,60
1966,16
1958,16
1906,41
1980,19
1976,48
1981,7
1903,25
1993,10
1934,39
1970,49
1971,19
1973,60
1963,50
1987,28
1934,52
1962,42
1987,39
1920,54
1900,48
1963,22
1961,43
1953,12
1998,24
1903,54
1902,54
1976,34
1969,50
1904,55
1944,60
1931,44
1923,40
1926,44
1904,25
1989,20
1986,37
1968,53
1999,48
1999,9
1905,36
1912,28
1976,55
1919,51
1968,60
1991,47
1957,17
1931,56
1930,28
1939,58
1916,50
1973,30
1960,23
1921,6
1946,53
1989,39
1922,12
1929,50
1998,53
1941,29
1937,18
1972,19
1936,50
1962,19
1971,35
1912,22
1980,57
1958,35
1981,35
1987,26
1969,45
1999,6
1961,47
1901,20
1991,30
1966,38
1910,34
1978,10
1932,21
1907,26
1903,34
1974,13
1936,24
1914,24
1940,18
1947,37
1946,37
1931,40
1950,15
1974,30
1945,51
1954,5
1913,23
1986,13
1936,13
1965,9
1977,25
1912,23
1900,9
1996,60
1966,59
1936,24
1944,8
1933,49
1914,14
1995,43
1956,55
1947,37
1920,9
1915,48
1997,18
1908,28
1939,25
1993,20
1911,59
1954,33
1976,30
1985,6
1936,48
1955,9
1953,11
1965,19
1918,52
1960,33
1955,24
1960,13
1968,48
1965,12
1999,5
1977,56
1993,9
1904,34
1912,5
1997,23
1950,23
1915,12
1951,14
1912,11
1959,48
1978,48
1914,8
1958,19
1959,11
1974,30
1948,43
1910,28
1968,36
1964,8
1937,53
1935,49
1910,44
1919,16
1970,26
1984,11
1913,33
1962,57
1914,48
1904,42
1933,56
1901,57
1967,18
1900,22
1932,27
1907,52
1966,51
1906,57
1923,23
1942,46
1988,14
1913,56
1901,10
1905,19
1926,36
1992,53
1982,15
1950,51
1912,44
1941,56
1932,58
1936,21
1951,49
1933,35
1984,13
1904,51
1977,9
1934,7
1927,59
1927,34
1929,25
1956,17
1992,44
1996,55
1900,10
1912,46
1918,33
1966,33
1985,28
1999,34
1948,32
1959,47
1967,29
1918,32
1996,60
1987,30
1978,23
1940,44
1974,48
1913,51
1963,21
1937,18
1928,44
1938,39
1993,6
1922,16
1966,45
1904,54
1956,31
1951,6
1956,7
1951,20
1975,20
1915,39
1972,51
1914,21
1994,15
1964,56
1977,17
1908,51
1999,60
1965,52
1934,11
1931,38
1909,32
1969,43
1924,19
1954,7
1991,33
1915,33
1940,32
1905,57
1914,45
1915,57
1933,48
1959,50
1927,41
1939,39
1966,29
1989,15
1936,36
1961,25
1901,56
1968,41
1993,29
1978,23
1965,12
1907,42
1964,32
1995,46
1995,11
1974,36
1907,16
1969,46
1908,50
1934,50
1974,40
1938,48
1913,28
1986,11
1984,25
1997,21
1936,15
1910,43
1962,16
1937,18
1957,6
1988,15
1932,38
1911,41
1983,22
1961,45
1946,5
1972,20
1925,13
1981,13
1974,37
1969,9
1934,51
1929,7
1907,51
1980,10
1967,6
1943,45
1969,14
1990,30
1934,53
1942,59
1978,32
1924,35
1901,53
1982,28
1944,5
1972,31
1950,27
1960,48
1910,35
1976,47
1972,55
1997,53
1918,19
1925,8
1928,55
1992,40
1961,60
1952,60
1935,58
1965,45
1997,25
1974,36
1911,39
1964,57
1903,17
1900,25
1922,17
1915,22
1929,53
1948,9
1942,16
1964,16
1906,30
1959,48
1968,17
1997,24
1921,11
1906,46
1940,24
1940,60
1954,37
1979,18
1906,52
1945,21
1992,6
1964,27
1979,33
1931,48
1958,53
1964,14
1904,15
1900,54
1908,36
1960,11
1922,35
1968,33
1909,10
1900,43
1911,46
1931,38
1904,31
1941,19
1912,30
1989,5
1934,56
1975,52
1940,8
1903,6
1991,38
1946,39
1971,56
1998,48
1946,26
1907,20
1976,45
1989,55
1996,28
1954,59
1962,19
1905,53
1959,10
1925,41
1938,12
1999,36
1992,12
1916,45
1912,23
1907,39
1961,36
1915,12
1978,9
1981,42
1959,7
1913,5
1908,11
1997,42
1922,19
1954,41
1963,15
1947,13
1970,8
1961,33
1914,56
1978,42
1940,57
1994,7
1945,47
1945,38
1999,19
1984,16
1960,18
1924,52
1944,25
1995,32
1964,49
1991,31
1929,33
1960,53
1986,25
1921,47
1944,23
1919,48
1909,46
1926,46
1957,49
1926,28
1923,57
1913,55
1904,46
1993,24
1955,7
1917,35
1919,17
1905,21
1928,44
1977,55
1910,6
1932,54
1909,33
1948,58
1959,29
1962,8
1973,60
1905,15
1950,6
1994,7
1906,13
1969,21
1903,54
1915,21
1921,58
1990,23
1996,48
1921,40
1916,33
1948,27
1916,38
1928,43
1939,31
1935,35
1973,37
1901,24
1926,28
1994,59
1919,9
1902,16
1984,24
1947,58
1967,16
1968,21
1942,22
1977,26
1946,20
1911,21
1926,58
1945,13
1902,49
1977,35
1977,10
1942,57
1977,36
1982,49
1958,12
1924,43
1948,52
1933,40
1954,28
1989,30
1984,60
1975,41
1907,57
1976,29
1911,21
1903,42
1948,60
1953,7
1907,17
1939,51
1901,23
1933,54
1938,29
1996,10
1962,41
1975,29
1993,46
1977,15
1930,54
1998,21
1988,49
1933,56
1960,15
1983,15
1932,11
1927,33
1945,50
1981,25
1912,8
1968,51
1989,32
1935,31
1930,51
1980,57
1994,28
1933,51
1971,53
1947,16
1925,23
1971,20
1979,21
1947,55
1930,57
1934,30
1903,12
1956,20
1932,18
1985,26
1974,5
1960,28
1949,60
1985,21
1915,43
1981,17
1972,28
1952,56
1999,53
1959,16
1987,54
1930,50
1941,20
1929,46
1939,26
1961,30
1992,13
1987,48
1901,57
1988,9
1959,20
1965,7
1983,56
1919,9
1907,32
1937,45
1970,18
1946,48
1937,52
1980,7
1967,47
1913,50
1996,20
1975,26
1959,50
1955,60
1967,5
1993,26
1926,31
1972,59
1929,14
1954,20
1960,40
1928,7
1958,28
1996,31
1953,49
1923,11
1947,31
1979,43
1957,33
1948,36
1943,16
1981,37
1981,42
1987,20
1922,14
1999,13
1946,46
1991,18
1969,47
1967,41
1936,52
1994,35
1998,51
1919,22
1972,7
1978,42
1992,59
1937,51
1958,46
1902,43
1915,38
1992,22
1921,46
1911,18
1984,46
1948,56
1997,16
1971,44
1963,44
1932,30
1920,11
1941,31
1912,54
1991,10
1975,20
1907,44
1932,12
1984,20
1915,50
1955,51
1943,24
1939,27
1985,14
1918,55
1968,42
1987,55
1935,20
1987,7
1924,32
1968,6
1970,21
1981,44
1911,12
1981,60
1994,33
1958,11
1950,18
1988,41
1983,9
1925,33
1915,16
1987,57
1983,17
1929,56
1938,60
1989,19
1961,5
1933,6
1931,16
1960,20
1934,36
1967,59
1944,48
1912,25
1989,13
1985,43
1932,51
1917,55
1960,15
1900,33
1979,36
1903,56
1965,54
1966,56
1917,53
1913,49
1989,37
1931,16
1918,12
1965,60
1983,50
1949,26
1981,27
1956,35
1967,15
1912,11
1997,46
1966,59
1942,36
1962,36
1936,38
1970,27
1948,25
1903,60
1929,45
1962,33
1963,46
1989,44
1978,53
1955,45
1940,23
1933,52
1985,54
1964,60
1968,40
1947,43
1961,10
1965,20
1975,37
1976,13
1974,9
1957,42
1953,49
1931,47
1905,47
1944,14
1998,17
1967,51
1937,5
1950,33
1944,44
1937,18
1915,52
1930,22
1967,15
1919,35
1992,55
1935,56
1998,35
1900,12
1980,14
1911,33
1911,13
1966,24
1960,28
1944,12
1952,53
1985,8
1974,13
1933,38
1980,23
1927,34
1925,58
1945,57
1930,9
1922,19
1941,58
1912,41
1937,45
1991,13
1985,30
1986,44
1913,46
1950,5
1927,33
1954,23
1976,25
1978,25
1980,37
1931,8
1990,48
1907,55
1920,41
1904,12
1999,18
1909,9
1928,12
1944,21
1908,26
1962,51
1919,49
1929,41
1922,42
1992,54
1954,15
1964,51
1939,8
1997,35
1917,38
1944,19
1920,12
1941,40
1938,13
1913,43
1911,12
1922,16
1993,6
1928,25
1902,20
1975,34
1981,54
1943,17
1938,22
1951,10
1918,28
1912,15
1982,6
1921,23
1903,36
1954,46
1908,43
1999,59
1908,31
1900,38
1903,56
1951,27
1917,34
1927,5
1910,52
1930,35
1910,29
1992,12
1961,6
1909,38
1955,22
1958,37
1963,21
1910,58
1900,54
1928,15
1972,31
1937,14
1939,8
1954,42
1964,45
1992,46
1985,55
1912,25
1959,14
1953,44
1981,48
1978,54
1935,53
1963,28
1955,51
1925,27
1952,32
1955,24
1916,44
1997,11
1973,25
1968,24
1964,22
1994,36
1947,47
1964,38
1939,50
1963,6
1909,22
1918,11
1953,38
1977,10
1980,37
1922,21
