1289,105
1862,64
1383,70
1536,78
1920,46
1423,106
1691,84
1496,70
1243,69
1962,58
1361,106
1481,52
1479,56
1186,47
1069,101
1351,108
1357,110
1690,65
1613,72
1194,72
1044,95
1119,106
1918,45
1581,124
1804,113
1602,100
2006,62
1162,99
1878,98
1190,80
1525,118
1224,61
1868,56
1865,125
1919,88
1558,36
1199,81
1452,39
1702,71
1509,57
2017,127
1662,128
1872,106
1031,100
1869,99
1323,89
1429,124
1488,104
1008,38
1018,92
1783,113
1229,103
1307,84
1515,116
1290,70
1978,33
1646,88
1750,58
1203,100
1414,81
1142,103
1521,33
1296,64
1648,92
1946,118
1357,40
1062,38
1539,112
1007,33
1574,61
1141,113
1968,78
1124,86
1517,74
1612,65
1429,45
1643,104
1481,130
1155,117
2074,76
1176,36
1590,92
1590,82
1310,126
1197,96
1498,126
1754,115
1862,40
1777,63
1277,82
1015,91
1890,55
1610,44
2051,116
1475,40
2064,103
1561,46
1527,67
1642,41
1630,38
2091,39
1457,123
1815,81
2030,75
1175,94
1164,91
1310,53
1561,38
1542,39
1353,95
2086,101
1939,101
1780,91
1830,54
1533,118
1943,81
1063,99
1887,126
1736,117
1045,92
1567,38
1002,39
1275,93
1578,124
1784,34
1605,34
1520,99
1777,97
1337,79
1236,74
1519,43
1658,36
1691,75
1226,102
1564,112
1243,104
1520,115
1572,129
1421,94
1647,83
1436,69
1500,121
1155,118
1131,108
1365,38
1436,62
1582,42
1650,103
1449,96
1565,86
1176,74
1766,62
1917,109
1052,49
1287,105
1577,54
1435,39
1151,86
1334,116
1713,94
1515,65
1931,67
1253,87
1502,99
1413,122
2088,60
1764,41
1288,112
1448,89
1716,60
1164,74
1827,81
1569,65
1428,124
1270,51
1203,84
1361,68
1991,80
1581,88
1837,111
2098,115
1340,127
1514,122
1012,64
1738,42
1979,41
1027,98
1176,53
1663,82
1666,59
1588,47
1315,117
1786,102
1976,37
1668,111
1043,57
1742,118
1956,43
1066,61
1282,49
1857,56
1544,55
1428,85
1428,57
1698,84
1560,115
1044,99
1364,111
2000,56
1244,120
1288,108
1272,52
2003,60
1315,42
1907,86
1342,63
1488,119
1211,96
1975,37
1482,71
1131,122
1302,70
1516,56
1141,85
1361,84
1729,67
1476,80
2048,121
2053,98
2099,61
1012,76
2008,39
1809,104
1724,37
1468,127
1822,55
1614,107
1269,109
1375,98
2071,83
1930,64
1321,79
1882,39
1225,108
1519,80
1187,103
1827,79
1136,120
1185,47
1281,115
2011,83
1266,68
1852,73
2053,89
1990,81
1983,97
1626,82
1232,73
1167,120
1962,50
1466,84
1146,89
1346,46
1853,36
1018,122
1815,38
2038,35
2059,56
1767,44
1349,101
1645,105
1304,78
1737,68
2043,131
1547,32
1957,100
1216,96
2077,120
1999,89
2065,86
1323,48
1209,33
1804,51
1580,72
1952,127
1143,124
1070,98
1325,118
1277,118
1992,87
1643,101
1792,99
1475,79
1663,122
1535,100
1510,76
1845,118
2083,70
1750,102
1691,67
1867,110
2026,54
2098,120
1019,68
1220,51
1440,68
1943,78
1507,122
1850,43
1675,47
1713,89
1910,80
1004,87
1904,81
1822,121
1623,76
1106,32
2027,115
1025,113
1195,71
1377,109
1441,64
1046,125
2076,77
1332,47
1988,79
1577,92
1436,93
1502,92
1365,75
1581,80
2050,60
1747,78
1151,99
1928,74
1289,32
1876,79
1072,102
1424,56
1185,48
1040,69
1255,115
1769,77
1074,122
1501,98
1909,124
2085,110
1199,40
1942,38
2084,83
1123,60
1236,46
1412,39
1142,47
1264,34
1558,60
1735,102
2053,63
2056,85
2072,62
1817,122
2005,127
1321,39
1576,82
1819,43
1884,57
1900,106
1808,118
1011,69
1872,62
1714,60
1421,102
1373,95
1934,43
1512,67
2099,55
1195,70
1369,42
1371,69
1040,115
1877,86
1131,66
1680,87
1577,104
1576,56
1589,37
1786,113
1389,123
1924,59
1968,106
1441,56
1476,58
1893,93
1655,59
1099,113
1211,90
1692,37
1048,123
1171,122
1052,130
1221,52
1839,56
1306,61
1131,85
1478,52
1564,93
1797,124
1821,108
1571,57
1640,71
1951,68
1815,123
1147,52
1455,49
1365,46
1164,86
1258,96
2096,115
1713,100
1493,79
1580,54
1876,36
1298,54
1452,59
2068,81
1428,111
1164,68
1028,84
1964,83
1931,45
1610,54
1186,60
1368,87
1259,117
1381,118
2066,108
1416,65
1967,112
1948,127
2028,65
1483,115
1777,33
1423,110
1401,127
1845,67
1031,69
1014,56
1148,131
2085,89
1328,88
1621,131
1486,105
1850,36
1809,106
1043,119
1456,105
1619,89
1186,94
1615,46
1069,119
2035,70
1956,55
1273,124
1024,113
1803,106
1310,99
1158,85
1193,90
1586,101
2062,131
1576,98
1178,106
1259,75
1771,86
1095,114
1629,48
1653,109
1471,114
1851,107
1846,105
1640,74
1121,59
1712,124
2008,33
1958,57
1076,101
1978,69
1242,69
2021,122
1126,55
1631,89
1064,35
1110,33
1082,117
1392,89
1404,126
1808,46
1410,94
1471,106
1207,34
1755,45
1204,116
1665,45
1656,130
1836,52
1071,129
1593,40
2087,82
1262,48
1491,107
1890,39
1533,54
1639,70
1164,115
1551,124
1936,116
1775,73
1306,90
1153,111
1857,59
2084,87
1164,114
1839,48
1049,123
1953,73
1520,70
1974,93
1450,66
2010,49
1162,110
1650,90
1641,34
1912,131
1145,118
1999,56
1055,106
1111,126
1267,99
1130,113
1196,85
1881,114
1596,104
1301,51
1023,91
1014,80
1431,110
1526,104
1220,35
2083,68
1072,57
1115,41
1021,93
1669,68
2039,114
1546,41
1012,80
1790,38
2018,100
2064,33
1575,57
1263,34
1009,84
1680,45
1783,45
1682,32
1797,83
1255,93
1055,62
1102,69
2015,83
1992,62
1997,52
1117,99
1749,93
1173,128
1938,66
1875,97
1938,35
1728,97
1142,112
1362,43
1981,130
1671,66
1391,105
1030,114
2086,54
1486,78
1604,73
2048,110
1429,123
1613,126
1233,106
1474,106
1506,115
1865,113
1531,130
1345,73
1075,123
2045,108
1819,44
1262,124
1393,49
1892,119
1283,85
1837,82
1023,127
1065,69
1442,53
1723,34
1194,68
1360,69
1085,116
1682,44
1341,117
1720,119
2049,108
1047,69
2088,67
1353,105
2093,82
1056,37
1317,77
1388,64
1997,89
1689,48
1566,123
1276,80
1372,94
1328,84
1342,46
1915,40
1754,115
2064,108
1482,72
1472,100
1580,107
1826,101
1362,70
1625,98
1913,119
1129,116
1400,78
1485,81
1970,117
1470,59
1390,33
1225,47
1217,43
1516,36
1704,118
1590,39
1373,94
1130,79
1608,43
2015,37
2071,86
2093,107
1751,125
1708,131
1795,38
1518,51
1286,62
1713,79
1184,41
1639,74
1058,47
1972,74
1621,125
1992,46
1855,50
1291,74
1477,71
1756,56
1452,70
1213,81
1335,92
1970,52
1431,100
1496,32
1608,99
1529,109
1403,108
1320,69
1685,104
1917,119
1696,128
2025,39
1037,113
1371,85
1537,114
1139,83
1213,46
1266,99
1691,106
1566,112
1734,108
2003,65
1368,96
2027,70
1663,43
1409,80
1201,61
1386,59
2052,104
1887,112
1442,78
1050,95
1346,94
1254,37
1370,37
1802,113
1892,98
1948,40
1181,65
1384,131
1854,51
1121,62
1836,76
1254,70
1728,102
1802,126
1868,35
1534,59
1670,115
1626,72
1524,38
1898,47
1020,92
1410,34
1191,114
1031,103
1355,65
1389,48
1671,45
2099,78
1614,32
1599,40
1921,67
1286,108
1575,104
1884,75
1234,73
1655,42
1314,113
1579,63
1742,47
1985,76
1172,98
1769,91
1661,101
1876,62
1997,76
1981,46
1988,119
1255,57
1296,89
1253,127
1075,131
1184,89
1458,56
1607,102
1799,38
1822,82
1204,101
1077,122
1548,75
1237,58
1147,82
1188,81
1520,40
1305,112
1465,76
1001,32
1434,36
1723,123
1834,114
1947,85
1791,54
1762,74
1843,48
1365,108
2052,122
1435,66
1416,40
1150,108
2063,45
1902,55
2016,43
1967,42
1523,115
1433,82
1734,91
1621,98
1369,84
1668,67
1062,52
1422,110
1078,118
1364,36
1330,85
1057,42
1034,50
1507,103
1623,48
1083,87
2025,38
1410,61
1405,63
2074,86
2087,43
1028,50
1189,49
1920,100
1781,127
1980,94
1254,46
1546,50
1830,87
1360,39
1832,51
1115,51
1952,37
1359,114
1590,49
1865,94
1110,64
1422,62
1519,52
1363,80
1754,97
2014,91
1332,79
1101,90
1125,51
1624,60
1827,93
1339,59
1042,128
1594,55
1866,46
1967,112
1505,54
1087,32
1945,130
2015,104
1514,81
1119,99
1346,115
1488,122
2022,47
1859,122
1001,35
1916,46
1981,113
1032,48
1514,90
2013,71
1439,61
1407,88
1536,118
1289,130
2075,83
1359,94
1349,76
1176,111
1144,97
1216,98
1613,111
1211,85
1245,79
1079,129
1274,60
1766,111
1227,56
1713,57
1813,42
1488,102
1825,44
1023,122
1889,113
1956,49
1548,77
1815,61
1762,43
1667,51
1326,38
1926,74
1922,43
1775,95
1019,104
1191,105
1753,36
1109,79
1638,42
1271,61
1651,63
2069,78
1805,55
1525,123
2045,68
1052,101
1919,91
1157,38
1941,112
1920,69
1505,99
1229,129
1445,91
2079,49
1721,61
1867,91
1848,121
1724,112
1871,56
1184,70
1187,122
1373,41
1002,102
1889,62
1508,53
2042,43
1008,50
1587,86
1714,115
1879,33
1423,99
1430,76
1083,63
2016,81
1220,116
1873,48
1079,105
1457,105
1985,78
1379,58
2003,48
1362,71
1523,49
1261,94
1858,112
2090,45
1236,58
1133,103
1918,115
1674,71
1650,72
1274,131
1453,127
1605,62
1890,78
2058,109
2010,77
1915,77
1864,64
1044,54
1445,113
1058,87
1778,62
1709,108
1702,41
1085,79
1359,82
1240,83
1440,49
2099,57
1804,78
1916,72
1631,70
2060,99
1269,43
1516,120
1431,100
1769,34
2071,53
1355,104
1428,41
1282,50
1779,71
1684,120
1747,69
1534,126
1565,60
1963,112
1528,116
1712,51
2000,120
1176,68
1173,117
1800,73
1336,117
1112,67
1585,52
1239,90
1104,99
1185,105
1567,131
1675,46
2040,52
1370,127
1734,41
2074,116
1776,130
1187,82
1920,60
1237,94
1677,120
1872,113
1935,106
1008,95
1647,109
1982,128
2036,43
1243,102
1571,80
1125,54
1867,81
1298,57
1459,122
1339,56
2024,45
1517,47
1100,37
1993,96
2068,57
1537,98
1237,45
1465,41
1264,59
1838,129
1144,47
1022,39
1482,39
1910,62
1762,102
2090,92
1991,46
1908,55
1888,50
1260,64
1925,50
1520,37
1509,38
1247,93
1874,45
1724,112
1715,55
1369,124
1917,37
1000,116
1252,63
1534,84
1013,113
1068,41
1816,69
1757,92
1854,73
1319,69
1521,56
2091,95
1420,43
1823,117
1291,94
2024,93
1246,38
1364,93
1089,55
1104,123
1489,116
1117,94
1245,77
1173,34
1094,58
2033,50
2041,129
1864,68
1702,64
1149,63
2028,54
1753,32
1423,37
1775,73
1261,32
1724,125
1417,52
1366,56
1910,122
1755,127
1086,43
1118,52
1135,128
1218,93
1841,89
1513,129
1087,129
1949,108
1864,47
1433,96
1165,112
1905,98
1972,47
1083,57
1779,39
2001,49
1902,85
1062,33
1480,41
1837,97
1097,131
2034,47
1332,49
1694,94
2085,88
1399,130
1333,72
1517,47
1823,119
1533,98
1925,70
1318,84
2077,90
1291,90
1637,110
1488,49
1944,59
1702,128
1587,126
1588,129
2088,99
1871,65
1490,94
1739,90
1392,58
1080,34
1921,120
1299,74
1686,126
1744,67
1853,115
2025,88
1698,85
2085,113
1774,122
1514,32
1292,82
1798,36
1347,102
1054,101
1156,55
1975,117
1614,87
1599,96
1998,128
1633,60
1671,102
1146,116
1373,98
1331,60
1846,35
1429,92
1681,67
1563,67
1723,123
1205,32
1537,46
1315,121
1743,129
1935,32
1354,117
1688,90
2032,126
1678,40
1956,104
1755,98
1901,97
1284,72
2099,69
1436,72
1506,35
1572,41
1117,80
1067,73
1721,103
2009,70
1570,123
1299,46
1173,40
1367,93
1876,56
1492,44
1430,77
1123,66
1154,105
1542,73
1203,101
1671,86
1070,36
1570,52
1893,57
1153,123
1626,130
1888,80
1810,42
2025,57
1180,66
1109,108
2014,33
1108,43
1091,67
1782,111
1917,79
1797,88
2002,52
2041,41
1370,40
1729,36
1992,104
1629,90
1831,115
1442,115
1028,44
1915,83
1644,70
1247,122
1373,46
1369,48
1369,88
1613,90
1422,92
1031,32
1760,110
1832,35
1150,96
1466,71
1593,109
1437,69
1181,70
1311,33
1205,32
1373,118
1364,105
1814,113
1770,118
2009,73
1065,76
1748,43
1836,69
1368,62
1456,96
1069,79
1332,83
1860,82
1453,36
1481,36
1723,37
1323,59
1870,62
1464,35
1120,67
1837,107
1510,117
1178,128
1186,54
1413,67
1548,129
1242,92
1387,58
1672,129
1762,75
1084,74
1257,117
1151,104
1372,100
1208,96
1256,126
1354,120
1844,103
1548,63
1285,122
1502,35
1480,118
1410,82
2090,46
1822,32
1142,111
1738,99
1190,130
1663,65
1458,79
1182,82
1491,104
1205,122
1072,55
1977,88
1372,46
1962,76
1224,113
1180,54
1096,100
1406,43
1963,115
1118,99
1182,58
1995,116
2009,126
1940,76
1963,96
1694,120
1644,63
1512,70
1614,79
1520,63
1635,61
1617,42
1457,107
1805,81
2009,89
1084,91
1692,93
1545,99
1180,61
1551,126
1806,72
1230,106
1970,36
1616,82
1956,105
1769,110
1588,128
1194,106
1662,51
1793,60
1794,97
2009,90
1785,50
1998,122
1041,131
1323,68
1534,89
1213,60
1899,113
1524,49
1089,83
1109,57
1695,47
1953,89
1431,107
2073,120
1748,40
1673,95
1488,94
2028,34
1136,47
1820,58
1920,95
1350,57
1524,90
1863,127
1287,44
1943,90
1527,65
1747,50
1569,117
1010,40
2022,85
1302,61
1876,94
1084,72
1056,81
1165,74
1648,126
1931,55
1809,97
1095,40
1373,131
1323,33
1297,104
1376,92
1468,102
1337,131
1177,39
1237,55
1953,94
1614,50
1543,130
1500,107
1551,50
1232,117
1796,99
1225,128
1913,104
1070,34
1264,88
1935,57
1013,100
1021,79
1655,83
1937,52
2041,116
1816,35
1648,39
1165,83
2089,44
1582,67
1366,50
1091,49
1433,88
1819,42
1375,64
1023,118
1819,63
2070,80
1345,128
1137,81
2055,85
1034,52
1112,100
1992,129
1476,63
1625,64
1707,80
1078,69
1227,66
1287,102
1443,77
1600,58
1292,67
1167,121
1539,37
1041,47
1493,46
1863,53
1037,99
1439,56
1268,37
1075,96
1782,126
1851,83
1845,42
1093,57
1544,118
1575,99
1873,42
2065,102
1852,102
1229,69
1681,77
1810,128
1782,47
1426,36
1456,127
1511,104
1187,39
1745,84
1703,92
1755,102
1479,128
1766,33
1192,89
1559,124
2024,87
1433,76
2081,102
1426,97
1937,60
1098,59
1009,61
1183,51
1337,68
1514,90
1012,104
1701,82
1276,126
2060,100
1959,105
1710,123
1744,88
1153,99
1489,65
1508,101
1730,113
1634,80
1704,90
1856,86
1117,41
1105,56
1543,121
1080,128
1889,48
1422,88
1439,41
1961,128
1265,36
1166,35
2053,126
1371,125
1371,104
1127,84
1127,73
1473,55
1133,51
1462,39
1935,110
1827,47
1685,66
1958,88
1526,75
1523,55
1744,79
1240,116
1436,71
1917,100
1852,116
1453,75
1454,73
1677,71
1514,48
1374,92
1056,97
1924,116
1504,55
1497,97
1411,82
1292,89
1293,131
1030,91
1477,92
1960,41
1111,68
1975,43
1571,34
1362,109
1700,112
1835,74
1559,84
1523,61
2007,95
1879,109
1887,60
1762,61
1859,45
2080,65
1032,119
1656,118
1480,56
1656,59
1110,55
1042,53
2099,102
1286,108
1079,54
1338,79
1676,70
1670,103
1164,40
1257,104
1644,70
1642,86
1023,117
2076,88
1013,32
1606,81
1981,124
2007,42
1990,39
1305,43
1290,56
1939,78
1050,78
1781,45
1707,40
1952,120
1766,59
1529,89
1868,113
1786,102
2034,43
1490,97
1821,64
1015,58
1086,40
1499,56
1444,118
1394,124
1942,84
1941,35
1615,44
2048,33
2098,100
1388,55
1633,114
1325,87
1130,44
1842,109
2094,53
1456,86
1837,121
1605,46
1512,89
1078,117
1127,54
1314,105
1537,53
1563,50
1247,95
1675,51
1170,120
1481,55
1772,79
1651,93
1318,55
1098,103
1922,126
1991,89
1760,54
1393,102
1240,75
1363,78
1111,96
1455,44
1842,63
1106,59
1063,90
1760,128
1310,59
1105,41
2065,122
1885,46
1392,43
1543,69
1484,84
1085,44
1302,66
1467,48
1161,64
1111,64
1342,67
1057,73
1344,69
1611,128
1972,102
1097,36
1655,89
1848,88
1356,124
1575,70
1499,97
1092,60
1672,58
1935,77
1361,67
1695,67
1830,78
1580,36
2062,105
1501,86
1217,49
1628,63
1873,127
1570,97
1588,55
1930,129
1442,100
1594,118
1912,74
1754,109
2030,45
1412,83
1586,99
1614,48
1021,59
1625,101
1974,84
1636,81
1659,51
1283,75
1278,120
1166,45
1816,106
1919,63
1390,50
1955,116
1534,50
1707,67
1482,84
1393,126
1880,78
1467,67
1618,116
1143,112
1172,98
1634,32
1119,41
1659,97
1199,54
1134,95
1119,70
2078,77
1617,64
1063,79
1662,118
1608,75
1644,76
1774,104
1398,51
1610,96
1109,113
1910,85
1350,129
1339,33
1418,45
1810,107
2031,33
1260,72
1883,99
1293,58
1791,129
1814,83
2008,40
1472,67
1307,71
1509,38
1128,63
1075,57
1130,93
1635,115
1028,35
1279,118
1832,103
2048,120
1567,79
1146,124
1743,119
2042,127
1759,104
1682,53
1711,111
1735,97
1356,45
2018,44
1220,54
1534,118
2092,124
1361,92
2053,125
1271,55
1289,118
1622,67
1154,37
1746,127
1208,72
1316,43
1695,62
1644,113
1151,69
1496,114
1296,70
1968,123
1018,63
1196,87
1782,74
2058,110
1237,46
1005,32
1473,47
1871,90
1598,58
1995,87
1295,64
1737,95
1659,61
1117,43
2030,36
1367,91
1755,77
1639,42
1086,81
2005,97
1681,38
1006,45
2096,81
1336,98
1094,127
1646,52
1730,45
2043,85
1601,49
1453,72
1657,51
1761,59
1721,84
1873,33
1571,43
2080,39
1352,43
1541,92
1246,87
1074,81
1170,42
1134,105
2019,74
1513,72
1122,41
1862,116
1300,80
2045,88
1813,49
1231,112
1517,55
1033,51
1848,57
1242,88
1705,64
1172,85
1357,62
1716,75
2073,54
1298,101
1979,71
1723,50
1730,124
1450,73
2061,93
1282,88
1933,61
1865,102
2055,102
1544,128
1577,130
1036,103
1715,68
1981,126
1020,50
1977,130
1036,93
1398,128
1403,45
1868,47
2007,86
1755,119
1942,85
1241,88
1952,60
1275,114
1119,38
1699,82
1343,69
1343,49
1365,94
1127,54
1234,73
1718,34
1513,89
1391,122
1860,116
1930,89
1507,47
1999,98
1048,56
1001,70
1607,39
1762,70
1906,112
1257,87
1455,114
2039,43
1315,78
1205,78
1734,91
1700,82
1871,107
1601,104
1352,44
1964,45
1871,45
1490,53
1140,110
1929,120
2014,99
1597,112
1787,65
1892,40
1343,99
2065,109
1429,56
2022,70
1937,104
1165,120
1603,105
1245,67
1687,44
1447,48
1327,83
1141,38
1887,130
1860,54
1804,125
1546,113
1829,36
1661,97
1669,88
1471,89
1368,109
1198,130
1510,109
1736,122
1128,86
1868,82
1566,56
2036,66
1135,55
1519,104
1299,86
1254,42
1434,70
1813,85
2033,95
1790,111
1589,73
1995,47
1055,55
1166,83
1651,113
1351,98
1243,109
1763,40
1939,33
1048,36
1008,127
1309,57
1739,61
1260,57
1125,127
1486,33
1245,58
1571,61
1908,69
1945,98
1564,68
1095,86
1407,131
1274,55
1392,51
1350,94
1435,84
1893,112
1960,101
1157,123
1752,40
1684,34
2008,33
1303,72
1549,105
1653,34
1455,131
1675,61
1373,47
1534,39
1823,56
1962,74
1420,108
1189,56
1108,99
1559,56
1238,106
2071,115
1841,117
1190,106
1316,89
1645,55
1913,118
1104,82
1857,119
1891,75
1021,82
1764,63
2061,74
2093,131
1841,106
1287,62
1059,73
2083,51
1064,85
1133,120
1790,69
1431,90
1914,111
1678,111
1454,39
2083,93
2070,95
1657,74
1630,114
1887,39
1220,55
1981,68
1848,112
1085,121
1501,44
1038,92
1385,58
1608,38
1366,60
1219,80
1268,110
1928,93
1646,85
1271,35
1333,103
1817,118
1886,74
1787,122
1648,120
1499,108
1964,100
1584,117
1955,97
1366,82
1130,72
1985,122
1447,67
2041,50
1140,34
1624,108
1534,83
1772,108
1821,88
1876,33
2063,41
1064,116
1707,39
1343,127
2063,52
1202,40
1651,120
1936,51
1548,114
1478,90
1760,35
2076,61
2051,84
1904,98
1541,127
1748,68
1780,65
1349,53
1887,79
1322,76
1464,97
1998,51
1951,75
1200,87
1406,128
1098,85
1986,52
1819,60
1433,58
2008,93
1633,38
1265,107
1480,131
1581,52
1710,41
1242,82
1133,76
1520,131
2069,80
1196,96
1883,127
1448,61
1118,63
1977,65
1154,70
1035,102
1955,87
1008,38
1507,37
1724,62
1845,73
2050,101
1832,47
1283,47
1965,76
1296,116
1140,37
1636,104
1867,63
1965,53
1404,96
1062,90
1290,94
1930,128
1787,69
1846,93
1374,59
1496,78
1702,82
2064,42
2097,97
1257,34
1605,41
1690,117
1992,34
1134,79
1130,53
1323,100
1227,128
1138,110
1837,99
1776,48
1910,32
1534,120
1756,82
1031,91
1775,76
1562,119
1810,59
1933,77
1732,93
1513,118
1907,66
1450,81
1353,105
1920,35
1592,48
1747,43
1599,63
1982,103
1173,51
2001,44
1613,78
1929,108
1183,38
1697,126
1123,83
1519,50
1009,61
1535,45
1081,94
1526,91
1808,85
1409,73
1802,114
1537,126
1459,97
1798,105
2053,49
1991,42
1711,111
1930,103
1672,97
1570,57
1029,85
1367,59
1639,54
2071,34
1669,64
1383,37
1660,105
1118,118
1542,65
1693,57
1403,72
1986,94
1016,36
1058,69
1202,115
1151,88
1463,71
1015,41
1355,111
1424,55
1619,72
1046,120
1332,63
1003,74
1945,41
1833,58
2029,109
1942,68
1524,85
1355,111
1532,91
1288,65
1468,67
2031,72
1407,66
1671,128
1344,60
1065,59
1589,101
1559,45
1039,42
1478,46
1717,79
1206,58
1856,101
1888,34
1035,72
1096,131
1927,128
1782,123
1606,110
1703,90
1099,50
1419,95
1575,74
1047,64
1167,39
1594,32
1574,104
1073,87
1660,117
1316,124
2071,70
2023,73
1879,88
1409,110
1605,37
1575,41
1159,44
1173,75
1976,104
1764,92
1001,63
1111,49
1091,58
1849,108
1266,129
2071,107
1908,56
1922,85
2021,32
1495,95
1420,82
1769,89
1043,61
2002,51
1544,100
1869,47
1966,131
1680,122
1692,110
1209,94
1593,77
1676,111
1083,131
1393,76
2070,34
1338,79
1694,77
2012,65
1166,108
1305,33
1710,115
1442,68
1233,61
1595,42
1640,86
1808,81
1630,96
1917,126
1164,124
1700,90
1772,75
1400,84
1750,58
2042,39
1859,99
1297,87
1903,73
1180,51
1652,48
1328,90
1871,79
1056,50
1312,86
1837,96
1638,86
1842,72
1840,71
2090,128
1501,86
1591,85
1481,53
1215,131
1864,118
1232,37
1290,32
1363,99
1437,128
1753,126
1561,43
2015,63
1632,39
1675,42
1529,51
1214,80
1736,50
1456,122
1509,99
1327,92
1352,94
1417,124
1403,119
1801,67
1778,74
1631,128
1990,77
1717,70
1350,40
1900,32
1875,82
1898,68
2017,80
1276,100
1795,92
1130,65
1187,67
1321,107
2087,89
2002,85
1994,37
1892,43
1370,107
1999,129
1178,42
1466,73
1438,83
1195,79
1150,116
1102,102
1559,130
1511,107
1483,41
1042,130
1786,66
2000,95
1843,74
2000,87
1596,42
1973,117
1014,80
1241,128
1756,101
1507,108
1478,69
1111,101
1553,115
1929,83
1506,101
1652,70
1217,104
1250,52
2041,78
1916,85
1407,87
1273,48
2009,47
1070,60
1278,97
1032,82
1522,47
1135,40
1589,95
1492,92
1594,51
1521,116
1181,92
1457,113
1514,123
1205,46
1034,89
1088,111
1837,106
1845,41
1345,71
1593,49
1567,52
1474,106
1097,116
1924,122
1970,85
1128,68
1891,36
1583,51
1961,117
1988,117
1616,45
1276,43
1055,105
1468,92
1308,43
1554,42
1324,85
1148,107
1013,34
1613,73
1113,131
1288,72
1375,127
1677,60
