1843,82
1429,97
1371,62
1273,101
1053,63
2055,49
1212,105
1399,65
2035,85
2015,81
1497,129
1124,94
1633,125
1136,96
2091,107
2095,32
1722,126
1964,33
1416,73
1524,91
1593,84
1157,103
1504,68
1078,101
1335,58
1797,123
1362,105
1014,97
1849,68
1043,108
1540,95
1243,105
1913,125
1335,111
1436,123
1438,54
1070,37
1014,118
1534,67
1044,88
1780,54
2049,34
1924,98
1759,113
1025,96
1098,109
1081,129
1527,82
1289,56
1129,99
1723,88
1888,90
1254,129
2093,113
1039,90
1698,114
1927,92
1210,37
1199,60
1087,124
2002,83
1979,61
1521,67
1124,126
1575,121
1363,91
1973,41
1117,46
1329,68
2034,127
1450,32
1676,43
1187,87
1753,77
2080,68
1615,92
1102,72
1130,36
2048,41
1882,52
1293,54
1418,67
1843,105
1920,118
1741,65
1925,66
1252,104
1345,107
1061,125
1110,117
1016,131
1665,67
1156,67
1977,37
1600,58
1166,86
1349,92
1987,117
1712,59
2003,98
1567,109
1706,34
1217,52
1726,90
1812,48
1713,121
1410,89
1002,76
1806,38
1412,97
1900,46
1744,119
1269,119
2099,131
1937,63
1162,115
1321,114
1983,121
1886,120
1166,37
1463,49
1436,65
1527,77
2057,83
1146,91
1380,105
1194,71
1842,82
1015,72
1512,46
1086,81
1616,81
1987,104
1308,81
1663,71
2028,95
1440,107
1859,86
1300,58
1619,108
1184,90
1531,41
1952,39
1425,63
1915,79
1992,77
1826,48
1507,108
1734,72
1213,41
1199,69
1470,109
1230,120
1386,131
1778,63
1663,38
1689,71
1677,81
1441,126
2045,77
1600,103
1906,62
1710,122
1951,62
1714,79
1850,78
1498,56
1731,91
1163,64
1012,67
1713,97
1962,73
1857,70
1133,36
2080,43
1092,55
1565,35
1278,94
1085,119
2050,38
1977,36
1011,117
1448,60
1457,114
1987,33
1670,89
1479,61
1003,63
1472,123
1035,109
1317,89
1674,73
1228,121
1685,86
1449,118
1114,53
1408,122
1936,121
1077,100
1168,87
1300,107
1016,96
1294,37
1322,111
1125,85
1201,113
2011,46
1085,121
1235,67
1424,69
2058,85
1595,92
1873,118
1307,57
1297,64
1096,71
2020,125
1615,40
1438,101
1591,68
1509,75
1500,39
1084,120
1355,100
1591,106
1755,129
2051,94
1942,102
1762,51
1418,120
1682,103
1131,59
1847,71
1636,114
1519,64
1250,123
1275,53
1571,107
1675,131
2016,69
1029,57
1927,52
1333,128
1014,60
1664,101
1771,39
1773,72
1258,49
1117,108
1425,109
1278,119
1620,96
2048,103
1211,93
1925,33
1588,108
1488,109
2051,85
1267,114
1408,39
1641,50
1536,62
1981,81
1580,57
1564,71
1468,120
1474,103
1787,60
1533,42
1552,73
1265,79
1792,37
1684,125
2098,58
2073,75
2064,38
2085,91
1106,111
1564,36
1194,75
1412,127
1219,121
1996,69
1431,119
1751,94
1987,63
1468,118
1839,107
1554,117
1068,85
1870,71
1281,62
1697,59
2046,106
1186,101
1902,87
1489,103
1983,128
1236,43
1138,44
1703,56
1942,130
2009,53
1378,64
1929,43
1098,33
1209,85
1989,64
2099,83
1359,58
1584,131
1845,51
1425,87
2082,88
1120,56
1713,101
1397,43
1701,62
1249,117
1668,50
1329,130
1717,121
1262,123
1760,107
1647,99
1252,120
1129,128
1517,80
1561,45
1316,38
1676,113
1091,69
1003,48
1132,66
1881,44
1941,93
1087,106
1915,82
1004,130
1551,47
2002,42
1936,106
1575,96
1101,115
1375,92
2065,123
1491,113
1524,88
1653,39
1249,45
1266,95
2087,92
1415,109
1396,44
1057,89
1613,97
1969,74
2000,33
1642,62
1747,114
1119,68
1379,48
1357,100
1137,116
1537,111
1402,68
1666,117
1313,125
1936,61
1992,36
1615,128
1660,33
1773,97
1653,114
1361,68
1143,82
1864,74
1739,103
2025,35
1169,74
1786,101
2002,41
1745,84
1255,126
1564,71
1174,98
1249,120
1940,50
1531,42
1534,38
1854,84
1373,42
1580,65
1486,104
1307,119
1713,35
1477,114
1583,72
1612,94
1470,94
1875,93
1744,88
1665,37
1876,103
1770,35
1227,77
1968,118
1691,44
2065,50
1920,114
1594,80
1848,33
2034,126
1378,62
1249,127
1228,44
1805,75
1267,91
1639,37
1003,119
1596,41
1446,91
1177,97
1959,83
1961,38
1515,78
1543,130
1779,92
1995,87
1569,95
1599,79
1205,63
1053,107
1210,126
1729,105
1873,94
1514,80
2010,106
1073,87
1083,42
1119,64
1002,48
2040,111
1791,65
1486,87
1340,108
1202,90
1354,34
2037,68
1336,103
1683,61
1708,64
1647,79
1246,113
2063,129
1662,48
1003,67
1889,122
1014,120
1937,33
1200,125
1007,105
1661,96
1451,106
1183,54
1460,43
1749,35
1012,41
2019,95
1789,78
1254,76
2023,58
1400,114
1081,49
1257,94
1276,53
1312,65
1861,108
1910,88
2047,38
2056,48
1902,53
1059,97
1099,39
2098,123
1003,87
1533,34
2053,45
1443,117
1339,127
1665,85
1800,62
1751,33
2018,126
1810,115
1050,120
1084,90
1178,117
1665,37
1925,64
1746,117
1940,106
2089,131
1709,71
1512,49
2074,40
1111,66
1780,89
1096,97
1172,119
1319,74
1023,96
1721,86
1613,108
1003,42
1759,81
1191,123
1987,49
2032,85
1475,47
1167,69
1718,105
1260,46
1671,59
1245,108
1404,79
1375,78
1081,123
1768,46
1652,53
2069,82
1932,93
1372,55
1001,128
1283,110
1525,89
1540,34
1096,76
1630,34
1031,120
1735,129
2061,101
1065,49
1834,34
1161,36
1664,60
1046,34
1520,35
1863,123
1600,62
1363,89
1238,126
1391,121
1052,80
1696,128
1095,43
1160,46
1821,37
1357,121
1789,86
2046,92
1824,42
1920,111
1551,127
2076,83
1409,75
1893,112
1244,64
1611,66
1572,43
1955,99
1531,68
1390,55
1510,49
1307,37
1240,81
1701,84
1877,46
1395,92
1427,76
1072,60
1214,98
1862,127
1385,82
1739,110
1974,67
1839,84
1699,44
1785,99
1513,103
1424,112
1386,66
1263,54
1694,126
1557,101
1964,60
1195,91
1068,46
1005,105
1479,74
1718,128
1094,49
2066,92
1098,60
1594,88
1300,83
1662,114
1905,97
1442,105
1799,34
1657,38
1884,88
1879,52
1890,105
1669,64
1073,66
1641,64
1541,91
1477,89
1218,77
1583,91
1684,122
1788,40
1960,45
1246,106
1493,40
1872,94
1756,84
1296,79
1332,123
1690,116
1259,106
1625,88
1578,75
1565,49
1003,35
1367,128
1111,119
1558,94
1932,90
1167,91
1634,58
1561,65
1050,95
2079,34
1281,122
1222,58
1249,75
1640,105
1473,105
1365,127
1292,47
1479,78
1139,113
1110,105
1051,44
1320,42
1543,74
1473,47
1170,130
1534,117
1451,113
1301,125
1736,102
1541,129
1901,96
2005,48
1750,124
1398,37
1688,117
1911,127
1767,103
1649,121
1071,103
2058,119
1018,86
1779,115
1925,75
2014,114
1048,128
1763,39
1315,61
1917,41
1479,118
1262,117
1543,74
1328,58
1789,111
1597,97
1115,67
1619,102
1430,68
1552,131
1452,126
1091,69
1953,84
1930,119
1738,76
1731,66
1412,53
2010,75
1229,115
1899,94
1129,67
1636,48
1968,93
1171,127
1630,55
1012,94
1436,122
1849,60
1674,68
1130,100
2023,63
1213,90
1156,69
1402,118
1791,60
1617,112
1728,106
1997,38
1914,59
1702,90
1462,33
1997,93
2013,97
1663,70
1194,81
1118,110
1921,103
1749,108
1035,82
1989,37
1937,88
1596,100
2019,33
1151,90
1840,35
1209,119
1045,94
1624,90
1030,79
1246,109
1217,130
1880,119
1966,120
1157,61
1477,122
1085,122
1288,40
1093,131
1249,44
1835,102
1545,67
1254,61
1530,48
1832,111
1647,68
1647,58
1358,96
1815,77
1303,94
1655,85
1717,32
1436,108
1158,69
1295,45
1850,73
1260,73
1274,58
1066,46
1249,33
1935,74
1113,64
1805,128
1504,55
1022,78
2049,101
1990,127
1465,118
1966,104
1110,90
1694,37
1854,50
1179,78
1964,54
1485,77
1064,79
1290,127
1666,66
1946,90
1961,59
2065,54
1826,90
1542,115
2036,93
1652,91
2067,82
1793,32
1889,45
1540,69
1289,99
1725,90
1055,32
1886,100
1505,51
1435,104
2038,60
2020,37
1861,124
1408,101
1073,122
1297,68
2099,79
1661,65
1178,64
1704,47
1414,65
1173,127
1094,36
1456,46
1360,75
1226,91
1649,106
1967,82
2053,71
1326,77
1351,33
1951,112
1259,47
1656,62
1687,41
1974,87
1564,91
2047,81
1901,113
1529,117
1391,83
1797,98
1483,57
1370,53
1490,86
1546,75
1462,42
1371,77
1993,106
2072,89
1562,100
1106,67
1614,44
1767,100
1694,88
1072,55
1552,62
1128,83
1584,79
1217,119
1703,126
1571,60
1031,40
1933,55
1748,100
1844,123
1693,81
1603,73
1444,42
1170,80
1452,127
1972,103
2032,79
1511,87
1546,110
2029,74
1771,71
1645,117
1217,44
1734,101
2055,83
1825,83
1244,81
1038,66
1950,75
1155,83
1406,76
1824,72
1523,69
1003,114
1159,54
1703,104
2084,120
1870,112
1435,101
1476,98
1774,89
1927,71
1007,100
1302,58
1417,126
1166,108
1536,54
1943,116
1825,105
1238,112
1457,42
2038,115
1157,118
1386,47
1615,105
2027,100
1157,45
1654,98
2087,64
1504,108
1368,77
1760,58
1445,94
1758,53
1370,91
1788,83
1817,106
1368,98
2047,66
2074,73
1340,91
1920,110
1196,88
1247,73
1691,107
1273,52
1574,96
1359,113
1943,117
1132,41
1914,56
1061,59
1716,113
1731,63
2049,97
1859,58
1264,113
1712,57
1389,42
1255,94
1476,60
1934,74
1149,64
1049,51
1033,125
1306,66
1230,84
1941,69
1921,127
1621,38
1365,100
1139,55
1638,33
2056,61
1991,51
1636,90
1352,76
1095,110
1630,32
1716,69
1415,130
1181,77
1025,115
2009,88
1186,61
1204,91
1775,35
1360,61
1698,130
2001,75
1072,74
1615,129
1817,40
1849,74
1275,59
1970,51
1858,118
1065,47
1524,40
1133,39
1206,60
1959,36
1016,99
1242,111
1173,131
1413,109
1606,68
2084,130
1944,76
1139,123
1578,108
1643,70
1543,79
1157,73
2078,103
1101,124
1600,126
1946,89
1360,90
1544,65
1322,44
1224,92
1769,72
2064,118
1989,118
1525,105
2030,53
1671,56
1594,118
1587,56
1068,122
1118,68
1709,108
1230,53
1081,105
1781,82
1403,67
1027,57
1252,116
2043,85
1881,96
2003,97
1999,46
1402,119
1820,48
1730,89
1681,102
1555,36
1482,66
1826,58
1096,39
1227,59
1947,46
1638,67
1933,65
1428,112
2001,84
1787,80
1005,96
1055,54
1988,105
1213,76
1216,68
1415,122
2098,58
1336,45
1197,100
1058,102
1588,67
1868,129
1671,69
2019,114
1941,63
1302,48
1468,111
1733,82
1341,45
1636,114
2035,121
1064,46
1812,42
1106,40
2035,72
1123,129
1494,59
1830,105
1532,80
1460,117
1580,71
1960,48
1340,124
1361,46
1505,78
1565,67
1552,55
1404,118
1587,113
1689,90
1372,39
1057,47
1845,123
1510,69
1991,70
1333,86
1657,76
2097,59
2043,32
1567,43
1148,72
1104,66
1790,120
1397,121
1613,53
1330,33
1414,59
1620,54
1896,88
1987,103
1555,70
2074,69
1909,114
1457,109
1511,68
1402,88
1236,84
1789,94
1397,86
1513,86
1824,120
1278,65
1522,70
1748,127
1638,122
2013,111
1326,127
1349,127
1815,78
1528,131
1018,131
1681,95
1145,128
1545,84
1388,118
1179,78
1976,117
1947,89
1392,93
1832,57
1173,58
1905,123
1448,103
1781,104
1398,126
1002,117
1939,104
1423,93
1452,73
1393,62
1461,62
1727,126
1978,125
2047,58
1213,102
1178,73
1567,108
1509,96
1002,67
1109,63
1902,120
1466,108
1006,56
1600,98
2001,43
1978,61
1619,59
1012,119
1811,96
1774,78
1155,57
1909,69
1550,118
2073,46
1073,96
1947,40
1593,80
1499,94
1099,73
1505,129
2077,58
1171,71
1155,126
1104,98
1992,121
1886,106
1030,109
1145,37
1037,46
1045,110
1819,33
1281,43
2090,108
1157,102
1303,70
1508,33
1632,39
1723,85
2017,51
1052,56
1841,63
1688,62
1041,82
1816,49
1853,56
1029,63
1771,87
1716,112
1736,77
1659,49
1475,38
1562,120
1396,115
1519,128
1066,63
1249,118
1344,71
1020,78
1016,51
1594,59
1188,53
1067,97
1363,76
1462,92
1636,34
1346,63
1728,47
1575,33
1310,52
1146,103
1734,52
2082,49
1214,90
1292,33
2066,63
1521,84
1182,91
1375,41
1703,33
1220,61
1311,91
1526,40
1709,119
2037,45
2064,122
1977,115
1733,124
1209,120
1446,86
1188,120
2041,107
1059,74
1717,114
1172,123
1653,32
1048,124
1313,106
1884,78
1980,98
1255,85
1805,60
2070,129
1200,62
1195,39
1366,114
1785,126
1779,108
1706,119
1864,39
1432,105
1582,89
2096,96
1646,59
1579,64
1842,125
1903,33
1252,86
1376,38
2043,63
2048,72
1838,73
2093,64
2084,78
2021,111
1489,113
1235,120
1624,114
1696,70
1481,94
1744,68
2043,83
1267,117
1791,87
1369,124
1991,102
2060,111
2082,48
1831,97
1450,34
1657,78
1653,81
1315,73
1119,61
1898,50
1610,97
1939,49
1735,89
1938,98
1140,126
1978,79
1329,124
1650,116
1350,125
1810,101
1615,42
1557,73
1602,70
2044,77
1181,35
1649,128
2051,98
1062,121
1593,92
1372,60
1033,99
1961,63
1772,50
1166,60
1622,88
1718,107
1085,130
1339,125
1328,48
1702,98
1107,97
1629,117
1093,50
1712,112
1546,117
1633,59
1602,128
1186,128
1815,85
1602,114
1931,117
1093,77
1232,131
1821,40
2036,63
1671,42
1619,76
1320,102
1284,109
1627,107
1758,130
1093,42
1000,131
1155,85
1377,121
1040,69
1649,52
1240,123
1222,126
1860,62
1942,107
1253,79
2074,94
1907,67
1570,67
1006,63
2059,91
1346,66
1281,67
1030,62
1531,64
1221,59
1747,60
1376,113
1188,89
1298,35
1659,44
1684,95
1072,104
1597,90
1592,32
1245,49
1512,46
1897,107
1308,47
1481,98
1502,131
2009,36
1057,77
1923,58
1340,69
1914,123
1597,60
1192,58
1769,48
1266,127
1064,65
1796,99
1994,86
1696,104
1597,126
1885,34
1087,93
1371,67
1096,73
1225,89
1195,67
1714,75
1022,111
1244,101
1395,92
1000,77
2027,93
1581,107
1907,76
2036,88
1282,130
1361,104
1172,52
1416,90
1038,131
1080,59
1378,123
1699,81
1654,118
1954,107
1205,99
1625,59
1065,110
1755,97
1219,39
1004,55
1029,52
1012,58
1889,130
2090,107
1813,80
1506,76
1371,56
1784,61
1493,39
1034,120
1221,55
1704,34
1720,64
1920,129
1539,43
1348,93
2071,38
1582,102
1792,38
1479,110
1536,98
1912,67
1024,119
1563,70
1262,119
1218,100
1653,105
1548,91
1792,46
1810,118
1281,33
1362,44
1457,97
1536,63
1363,103
2002,58
1265,128
2073,118
2011,102
2027,79
1679,59
1855,112
1731,105
1139,72
1524,44
1779,64
1247,50
1585,72
1795,82
1857,51
1275,95
1048,73
1679,50
1834,40
1432,46
1449,99
1619,103
1849,57
1034,51
1963,86
1272,49
1093,84
1470,124
1771,86
1152,66
1442,118
1250,89
1320,36
1400,38
1374,105
1501,123
1989,90
1018,68
1968,70
1061,107
1900,65
1489,35
1451,78
1558,67
1623,116
1744,109
1210,50
1999,77
1325,40
1410,119
1928,47
2079,88
1639,51
1491,112
1948,88
1738,61
1024,84
1622,82
1079,77
1345,107
2069,119
1843,93
1914,125
1672,128
1353,100
1344,36
1017,32
2086,64
1062,125
1386,96
1284,107
1577,129
1000,44
1981,114
1894,107
1854,63
2069,83
1041,62
1872,101
1248,97
2030,131
1652,112
1236,89
1493,91
1735,86
1322,121
1487,38
2022,131
2021,54
1205,119
2010,95
1896,82
1853,93
1217,79
1635,66
1054,63
1662,41
1255,68
1280,42
1695,82
1219,79
1146,56
1592,64
1963,102
1180,50
1326,34
1512,68
1747,128
1675,121
1600,52
1672,75
1441,86
1056,85
1362,114
1042,42
1901,83
1376,113
2071,42
1300,49
1748,112
2090,122
1371,39
1638,36
1617,55
1922,80
2024,59
1057,129
2022,110
1403,75
1450,90
1172,58
1744,96
1231,33
1417,115
1403,68
1809,121
1477,116
1084,93
1273,93
1051,82
1023,50
1834,97
1464,85
1641,114
1231,64
1316,91
1873,87
1773,99
1379,108
2048,57
2003,73
1314,50
1154,86
1104,99
1685,101
1912,93
1627,85
1737,61
1975,83
1425,57
1267,35
1204,38
1040,108
1053,53
1296,36
1016,87
1112,121
1697,131
1135,105
1548,116
1252,121
2039,54
2074,81
1268,34
1984,84
1171,58
1413,87
1746,43
1372,118
1670,46
2039,48
1114,110
1324,82
1310,114
2093,38
1455,70
1378,56
1922,48
2053,114
1140,44
1626,39
1377,57
2009,76
1333,88
1036,32
1259,103
1298,103
1825,129
2017,61
1371,108
1217,70
1998,65
1438,122
1177,131
1042,125
1589,129
1461,68
1276,83
1779,88
1989,91
1527,54
2088,66
1583,88
1862,78
1913,33
1676,72
1787,81
1550,53
1171,130
1400,110
1086,120
1368,110
1895,33
2013,86
1132,45
1047,85
1700,111
1428,66
1750,41
1859,111
2059,96
1259,110
1653,70
2004,117
1221,36
1104,45
1648,114
1342,131
1013,96
1790,54
1674,51
1174,57
1286,79
1287,39
1590,77
1421,85
1390,100
1426,95
1518,103
2011,121
1915,105
1605,66
1298,100
1827,63
1332,64
1067,43
1922,118
1401,69
1492,113
1333,59
1985,40
1579,108
1863,42
1537,85
1298,120
1538,126
1075,126
1153,34
1560,83
1859,112
1717,106
1487,128
1704,52
1749,78
1029,64
1055,69
1564,77
1777,124
1603,75
1155,46
1906,87
1869,64
1409,55
1455,79
1052,71
2057,91
1221,125
1325,129
1906,117
1361,92
1398,54
1273,105
1916,121
1668,42
1940,54
1430,98
1386,126
1937,33
2070,94
1607,89
1215,105
1937,57
1023,56
1821,107
1372,34
1981,72
1398,41
1995,48
1406,62
1225,43
1917,48
1036,69
1138,131
1909,80
1178,129
1287,64
2082,113
1756,72
1040,111
1680,36
1798,77
1035,113
1122,65
1609,54
1548,117
1933,61
1262,89
1781,75
1098,75
1354,99
1169,91
1121,126
1964,99
1083,111
1226,104
1873,118
2048,33
1402,47
1400,42
2042,91
1666,62
1790,125
1809,43
1133,87
1060,73
1854,112
1122,58
1737,34
1380,127
1039,44
1771,112
2029,87
1584,97
1210,101
1414,51
2017,124
1266,109
1918,32
1715,112
1169,105
1690,45
1690,41
1690,112
1028,76
1709,59
1496,105
1102,67
1648,91
1521,69
1008,122
1327,108
1906,106
1985,93
1048,44
1591,57
1129,82
1834,101
1344,71
1219,121
1300,77
2079,94
1230,65
1892,100
1935,123
1068,87
1826,106
1882,110
1087,48
2085,102
1372,121
1746,125
2030,100
2092,38
1352,103
1799,81
1891,60
1703,125
1987,49
1776,38
1487,109
1459,123
1102,107
1810,56
1699,116
1497,124
1727,100
1811,103
1161,111
1334,106
1740,61
1357,53
1301,76
1868,76
1448,100
1798,64
1405,49
1330,108
1419,37
2011,59
1775,86
1930,32
1475,63
1457,127
2086,131
1086,62
1885,55
1536,65
1356,72
1781,86
1328,68
1172,68
1946,109
1568,94
1052,86
1993,66
1446,34
1905,62
1234,66
1511,37
2032,116
1568,102
1425,121
1600,37
1613,59
2001,77
1131,61
1597,36
